NUMERO,RAMA,CURSO,COMUNIDAD,PRIVADA,PRESENCIAL,SEXO,NACIONALIDAD,NOTA_MATEMATICAS,NOTA_BIOLOGIA,NOTA_LENGUA,NOTA_TECNOLOGIA,MEDIA,BECADO
0,Ciencias Sociales y Juridicas,2021,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,42","6,42","9,23","5,88","6,49",0
0,Ciencias Sociales y Juridicas,2022,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,42","6,42","9,24","5,88","6,49",0
0,Ingenieria y Arquitectura,2016,Castilla y Leon,1,0,Hombre,Norte de Africa,"7,48","5,39","5,88","9,18","6,98",0
0,Ingenieria y Arquitectura,2017,Castilla y Leon,1,0,Hombre,Norte de Africa,"7,48","5,39","5,89","9,18","6,98",0
0,Ingenieria y Arquitectura,2018,Castilla y Leon,1,0,Hombre,Norte de Africa,"7,48","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2019,Castilla y Leon,1,0,Hombre,Norte de Africa,"7,49","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2020,Castilla y Leon,1,0,Hombre,Norte de Africa,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2021,Castilla y Leon,1,0,Hombre,Norte de Africa,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2022,Castilla y Leon,1,0,Hombre,Norte de Africa,"7,5","5,4","5,9","9,21",7,0
0,Artes y Humanidades,2016,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2017,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2018,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2019,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2020,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2021,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2022,Castilla y Leon,1,0,Hombre,Norte de Africa,"4,42","5,4","9,24","4,77","5,96",0
0,Ciencias de la Salud,2016,Castilla y Leon,1,0,Hombre,Norte de Africa,"6,45","8,43","6,99","5,86","6,93",0
1,Ciencias de la Salud,2017,Castilla y Leon,1,0,Hombre,Norte de Africa,"6,46","8,43",7,"5,87","6,94",0
0,Ciencias de la Salud,2018,Castilla y Leon,1,0,Hombre,Norte de Africa,"6,46","8,44",7,"5,87","6,94",0
0,Ciencias de la Salud,2019,Castilla y Leon,1,0,Hombre,Norte de Africa,"6,46","8,44",7,"5,87","6,94",0
0,Ciencias de la Salud,2020,Castilla y Leon,1,0,Hombre,Norte de Africa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias de la Salud,2021,Castilla y Leon,1,0,Hombre,Norte de Africa,"6,47","8,45","7,01","5,88","6,95",0
1,Ciencias de la Salud,2022,Castilla y Leon,1,0,Hombre,Norte de Africa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias,2016,Castilla y Leon,1,0,Hombre,Norte de Africa,"8,5","6,4","5,88","8,07","7,21",0
0,Ciencias,2017,Castilla y Leon,1,0,Hombre,Norte de Africa,"8,5","6,4","5,89","8,08","7,22",0
0,Ciencias,2018,Castilla y Leon,1,0,Hombre,Norte de Africa,"8,51","6,41","5,89","8,08","7,22",0
0,Ciencias,2019,Castilla y Leon,1,0,Hombre,Norte de Africa,"8,51","6,41","5,89","8,09","7,22",0
0,Ciencias,2020,Castilla y Leon,1,0,Hombre,Norte de Africa,"8,52","6,41","5,9","8,09","7,23",0
0,Ciencias,2021,Castilla y Leon,1,0,Hombre,Norte de Africa,"8,52","6,42","5,9","8,09","7,23",0
0,Ciencias,2022,Castilla y Leon,1,0,Hombre,Norte de Africa,"8,52","6,42","5,9","8,1","7,24",0
0,Ciencias Sociales y Juridicas,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","6,4","9,21","5,86","6,47",0
0,Ciencias Sociales y Juridicas,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","6,4","9,21","5,87","6,47",0
0,Ciencias Sociales y Juridicas,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","6,41","9,22","5,87","6,48",0
0,Ciencias Sociales y Juridicas,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","6,41","9,22","5,87","6,48",0
1,Ciencias Sociales y Juridicas,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","6,41","9,23","5,88","6,48",0
0,Ciencias Sociales y Juridicas,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","6,42","9,23","5,88","6,49",0
0,Ciencias Sociales y Juridicas,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","6,42","9,24","5,88","6,49",0
0,Ingenieria y Arquitectura,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,48","5,39","5,88","9,18","6,98",0
0,Ingenieria y Arquitectura,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,48","5,39","5,89","9,18","6,98",0
0,Ingenieria y Arquitectura,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,48","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,49","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,5","5,4","5,9","9,21",7,0
0,Artes y Humanidades,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","5,4","9,24","4,77","5,96",0
0,Ciencias de la Salud,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,45","8,43","6,99","5,86","6,93",0
0,Ciencias de la Salud,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,46","8,43",7,"5,87","6,94",0
0,Ciencias de la Salud,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,46","8,44",7,"5,87","6,94",0
0,Ciencias de la Salud,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,46","8,44",7,"5,87","6,94",0
0,Ciencias de la Salud,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias de la Salud,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias de la Salud,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,5","6,4","5,88","8,07","7,21",0
0,Ciencias,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,5","6,4","5,89","8,08","7,22",0
0,Ciencias,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,51","6,41","5,89","8,08","7,22",1
0,Ciencias,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,51","6,41","5,89","8,09","7,22",1
0,Ciencias,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,52","6,41","5,9","8,09","7,23",0
0,Ciencias,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,52","6,42","5,9","8,09","7,23",0
0,Ciencias,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,52","6,42","5,9","8,1","7,24",0
0,Ciencias Sociales y Juridicas,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","6,4","9,21","5,86","6,47",0
0,Ciencias Sociales y Juridicas,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","6,4","9,21","5,87","6,47",0
0,Ciencias Sociales y Juridicas,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","6,41","9,22","5,87","6,48",0
0,Ciencias Sociales y Juridicas,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","6,41","9,22","5,87","6,48",0
0,Ciencias Sociales y Juridicas,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","6,41","9,23","5,88","6,48",0
0,Ciencias Sociales y Juridicas,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","6,42","9,23","5,88","6,49",0
0,Ciencias Sociales y Juridicas,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","6,42","9,24","5,88","6,49",0
0,Ingenieria y Arquitectura,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,48","5,39","5,88","9,18","6,98",0
0,Ingenieria y Arquitectura,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,48","5,39","5,89","9,18","6,98",0
0,Ingenieria y Arquitectura,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,48","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,49","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"7,5","5,4","5,9","9,21",7,0
0,Artes y Humanidades,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"4,42","5,4","9,24","4,77","5,96",0
0,Ciencias de la Salud,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,45","8,43","6,99","5,86","6,93",0
0,Ciencias de la Salud,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,46","8,43",7,"5,87","6,94",0
0,Ciencias de la Salud,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,46","8,44",7,"5,87","6,94",0
0,Ciencias de la Salud,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,46","8,44",7,"5,87","6,94",0
0,Ciencias de la Salud,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias de la Salud,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias de la Salud,2022,Castilla y Leon,1,0,Hombre,Resto de Africa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias,2016,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,5","6,4","5,88","8,07","7,21",0
0,Ciencias,2017,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,5","6,4","5,89","8,08","7,22",0
0,Ciencias,2018,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,51","6,41","5,89","8,08","7,22",0
0,Ciencias,2019,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,51","6,41","5,89","8,09","7,22",0
0,Ciencias,2020,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,52","6,41","5,9","8,09","7,23",0
0,Ciencias,2021,Castilla y Leon,1,0,Hombre,Resto de Africa,"8,52","6,42","5,9","8,09","7,23",0
1046,Ciencias Sociales y Juridicas,2016,Castilla y Leon,1,0,Mujer,Espana,"4,41","6,4","9,21","5,86","6,47",0
1331,Ciencias Sociales y Juridicas,2017,Castilla y Leon,1,0,Mujer,Espana,"4,41","6,4","9,21","5,87","6,47",0
459,Ciencias Sociales y Juridicas,2018,Castilla y Leon,1,0,Mujer,Espana,"4,41","6,41","9,22","5,87","6,48",0
80,Ciencias Sociales y Juridicas,2019,Castilla y Leon,1,0,Mujer,Espana,"4,41","6,41","9,22","5,87","6,48",0
88,Ciencias Sociales y Juridicas,2020,Castilla y Leon,1,0,Mujer,Espana,"4,42","6,41","9,23","5,88","6,48",0
95,Ciencias Sociales y Juridicas,2021,Castilla y Leon,1,0,Mujer,Espana,"4,42","6,42","9,23","5,88","6,49",0
4,Ciencias Sociales y Juridicas,2022,Castilla y Leon,1,0,Mujer,Espana,"4,42","6,42","9,24","5,88","6,49",0
4,Ingenieria y Arquitectura,2016,Castilla y Leon,1,0,Mujer,Espana,"7,48","5,39","5,88","9,18","6,98",0
5,Ingenieria y Arquitectura,2017,Castilla y Leon,1,0,Mujer,Espana,"7,48","5,39","5,89","9,18","6,98",0
2,Ingenieria y Arquitectura,2018,Castilla y Leon,1,0,Mujer,Espana,"7,48","5,39","5,89","9,19","6,99",0
4,Ingenieria y Arquitectura,2019,Castilla y Leon,1,0,Mujer,Espana,"7,49","5,39","5,89","9,19","6,99",0
6,Ingenieria y Arquitectura,2020,Castilla y Leon,1,0,Mujer,Espana,"7,49","5,4","5,9","9,2",7,0
3,Ingenieria y Arquitectura,2021,Castilla y Leon,1,0,Mujer,Espana,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2022,Castilla y Leon,1,0,Mujer,Espana,"7,5","5,4","5,9","9,21",7,0
0,Artes y Humanidades,2016,Castilla y Leon,1,0,Mujer,Espana,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2017,Castilla y Leon,1,0,Mujer,Espana,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2018,Castilla y Leon,1,0,Mujer,Espana,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2019,Castilla y Leon,1,0,Mujer,Espana,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2020,Castilla y Leon,1,0,Mujer,Espana,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2021,Castilla y Leon,1,0,Mujer,Espana,"4,42","5,4","9,23","4,77","5,96",0
159,Artes y Humanidades,2022,Castilla y Leon,1,0,Mujer,Espana,"4,42","5,4","9,24","4,77","5,96",0
278,Ciencias de la Salud,2016,Castilla y Leon,1,0,Mujer,Espana,"6,45","8,43","6,99","5,86","6,93",0
279,Ciencias de la Salud,2017,Castilla y Leon,1,0,Mujer,Espana,"6,46","8,43",7,"5,87","6,94",0
242,Ciencias de la Salud,2018,Castilla y Leon,1,0,Mujer,Espana,"6,46","8,44",7,"5,87","6,94",0
73,Ciencias de la Salud,2019,Castilla y Leon,1,0,Mujer,Espana,"6,46","8,44",7,"5,87","6,94",0
68,Ciencias de la Salud,2020,Castilla y Leon,1,0,Mujer,Espana,"6,47","8,45","7,01","5,88","6,95",0
150,Ciencias de la Salud,2021,Castilla y Leon,1,0,Mujer,Espana,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias de la Salud,2022,Castilla y Leon,1,0,Mujer,Espana,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias,2016,Castilla y Leon,1,0,Mujer,Espana,"8,5","6,4","5,88","8,07","7,21",0
0,Ciencias,2017,Castilla y Leon,1,0,Mujer,Espana,"8,5","6,4","5,89","8,08","7,22",0
0,Ciencias,2018,Castilla y Leon,1,0,Mujer,Espana,"8,51","6,41","5,89","8,08","7,22",0
0,Ciencias,2019,Castilla y Leon,1,0,Mujer,Espana,"8,51","6,41","5,89","8,09","7,22",0
0,Ciencias,2020,Castilla y Leon,1,0,Mujer,Espana,"8,52","6,41","5,9","8,09","7,23",0
0,Ciencias,2021,Castilla y Leon,1,0,Mujer,Espana,"8,52","6,42","5,9","8,09","7,23",0
2,Ciencias Sociales y Juridicas,2016,Castilla y Leon,1,0,Mujer,Union Europea,"4,41","6,4","9,21","5,86","6,47",0
1,Ciencias Sociales y Juridicas,2017,Castilla y Leon,1,0,Mujer,Union Europea,"4,41","6,4","9,21","5,87","6,47",0
9,Ciencias Sociales y Juridicas,2018,Castilla y Leon,1,0,Mujer,Union Europea,"4,41","6,41","9,22","5,87","6,48",0
5,Ciencias Sociales y Juridicas,2019,Castilla y Leon,1,0,Mujer,Union Europea,"4,41","6,41","9,22","5,87","6,48",0
2,Ciencias Sociales y Juridicas,2020,Castilla y Leon,1,0,Mujer,Union Europea,"4,42","6,41","9,23","5,88","6,48",0
0,Ciencias Sociales y Juridicas,2021,Castilla y Leon,1,0,Mujer,Union Europea,"4,42","6,42","9,23","5,88","6,49",0
4,Ciencias Sociales y Juridicas,2022,Castilla y Leon,1,0,Mujer,Union Europea,"4,42","6,42","9,24","5,88","6,49",0
0,Ingenieria y Arquitectura,2016,Castilla y Leon,1,0,Mujer,Union Europea,"7,48","5,39","5,88","9,18","6,98",0
0,Ingenieria y Arquitectura,2017,Castilla y Leon,1,0,Mujer,Union Europea,"7,48","5,39","5,89","9,18","6,98",0
0,Ingenieria y Arquitectura,2018,Castilla y Leon,1,0,Mujer,Union Europea,"7,48","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2019,Castilla y Leon,1,0,Mujer,Union Europea,"7,49","5,39","5,89","9,19","6,99",0
1,Ingenieria y Arquitectura,2020,Castilla y Leon,1,0,Mujer,Union Europea,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2021,Castilla y Leon,1,0,Mujer,Union Europea,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2022,Castilla y Leon,1,0,Mujer,Union Europea,"7,5","5,4","5,9","9,21",7,0
0,Artes y Humanidades,2016,Castilla y Leon,1,0,Mujer,Union Europea,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2017,Castilla y Leon,1,0,Mujer,Union Europea,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2018,Castilla y Leon,1,0,Mujer,Union Europea,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2019,Castilla y Leon,1,0,Mujer,Union Europea,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2020,Castilla y Leon,1,0,Mujer,Union Europea,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2021,Castilla y Leon,1,0,Mujer,Union Europea,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2022,Castilla y Leon,1,0,Mujer,Union Europea,"4,42","5,4","9,24","4,77","5,96",0
5,Ciencias de la Salud,2016,Castilla y Leon,1,0,Mujer,Union Europea,"6,45","8,43","6,99","5,86","6,93",0
2,Ciencias de la Salud,2017,Castilla y Leon,1,0,Mujer,Union Europea,"6,46","8,43",7,"5,87","6,94",0
11,Ciencias de la Salud,2018,Castilla y Leon,1,0,Mujer,Union Europea,"6,46","8,44",7,"5,87","6,94",0
6,Ciencias de la Salud,2019,Castilla y Leon,1,0,Mujer,Union Europea,"6,46","8,44",7,"5,87","6,94",0
3,Ciencias de la Salud,2020,Castilla y Leon,1,0,Mujer,Union Europea,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias de la Salud,2021,Castilla y Leon,1,0,Mujer,Union Europea,"6,47","8,45","7,01","5,88","6,95",0
2,Ciencias de la Salud,2022,Castilla y Leon,1,0,Mujer,Union Europea,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias,2016,Castilla y Leon,1,0,Mujer,Union Europea,"8,5","6,4","5,88","8,07","7,21",0
0,Ciencias,2017,Castilla y Leon,1,0,Mujer,Union Europea,"8,5","6,4","5,89","8,08","7,22",0
0,Ciencias,2018,Castilla y Leon,1,0,Mujer,Union Europea,"8,51","6,41","5,89","8,08","7,22",0
0,Ciencias,2019,Castilla y Leon,1,0,Mujer,Union Europea,"8,51","6,41","5,89","8,09","7,22",1
0,Ciencias,2020,Castilla y Leon,1,0,Mujer,Union Europea,"8,52","6,41","5,9","8,09","7,23",0
0,Ciencias,2021,Castilla y Leon,1,0,Mujer,Union Europea,"8,52","6,42","5,9","8,09","7,23",0
0,Ciencias,2022,Castilla y Leon,1,0,Mujer,Union Europea,"8,52","6,42","5,9","8,1","7,24",0
0,Ciencias Sociales y Juridicas,2016,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,41","6,4","9,21","5,86","6,47",0
1,Ciencias Sociales y Juridicas,2017,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,41","6,4","9,21","5,87","6,47",0
4,Ciencias Sociales y Juridicas,2018,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,41","6,41","9,22","5,87","6,48",0
2,Ciencias Sociales y Juridicas,2019,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,41","6,41","9,22","5,87","6,48",0
1,Ciencias Sociales y Juridicas,2020,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,42","6,41","9,23","5,88","6,48",0
1,Ciencias Sociales y Juridicas,2021,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,42","6,42","9,23","5,88","6,49",0
0,Ciencias Sociales y Juridicas,2022,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,42","6,42","9,24","5,88","6,49",0
0,Ingenieria y Arquitectura,2016,Castilla y Leon,1,0,Mujer,Resto de Europa,"7,48","5,39","5,88","9,18","6,98",0
0,Ingenieria y Arquitectura,2017,Castilla y Leon,1,0,Mujer,Resto de Europa,"7,48","5,39","5,89","9,18","6,98",0
1,Ingenieria y Arquitectura,2018,Castilla y Leon,1,0,Mujer,Resto de Europa,"7,48","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2019,Castilla y Leon,1,0,Mujer,Resto de Europa,"7,49","5,39","5,89","9,19","6,99",0
0,Ingenieria y Arquitectura,2020,Castilla y Leon,1,0,Mujer,Resto de Europa,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2021,Castilla y Leon,1,0,Mujer,Resto de Europa,"7,49","5,4","5,9","9,2",7,0
0,Ingenieria y Arquitectura,2022,Castilla y Leon,1,0,Mujer,Resto de Europa,"7,5","5,4","5,9","9,21",7,0
0,Artes y Humanidades,2016,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2017,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,41","5,39","9,21","4,76","5,94",0
0,Artes y Humanidades,2018,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2019,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,41","5,39","9,22","4,77","5,95",0
0,Artes y Humanidades,2020,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2021,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,42","5,4","9,23","4,77","5,96",0
0,Artes y Humanidades,2022,Castilla y Leon,1,0,Mujer,Resto de Europa,"4,42","5,4","9,24","4,77","5,96",0
2,Ciencias de la Salud,2016,Castilla y Leon,1,0,Mujer,Resto de Europa,"6,45","8,43","6,99","5,86","6,93",0
2,Ciencias de la Salud,2017,Castilla y Leon,1,0,Mujer,Resto de Europa,"6,46","8,43",7,"5,87","6,94",0
1,Ciencias de la Salud,2018,Castilla y Leon,1,0,Mujer,Resto de Europa,"6,46","8,44",7,"5,87","6,94",0
1,Ciencias de la Salud,2019,Castilla y Leon,1,0,Mujer,Resto de Europa,"6,46","8,44",7,"5,87","6,94",0
1,Ciencias de la Salud,2020,Castilla y Leon,1,0,Mujer,Resto de Europa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias de la Salud,2021,Castilla y Leon,1,0,Mujer,Resto de Europa,"6,47","8,45","7,01","5,88","6,95",0
1,Ciencias de la Salud,2022,Castilla y Leon,1,0,Mujer,Resto de Europa,"6,47","8,45","7,01","5,88","6,95",0
0,Ciencias,2016,Castilla y Leon,1,0,Mujer,Resto de Europa,"8,5","6,4","5,88","8,07","7,21",0
0,Ciencias,2017,Castilla y Leon,1,0,Mujer,Resto de Europa,"8,5","6,4","5,89","8,08","7,22",0
0,Ciencias,2018,Castilla y Leon,1,0,Mujer,Resto de Europa,"8,51","6,41","5,89","8,08","7,22",0
0,Ciencias,2019,Castilla y Leon,1,0,Mujer,Resto de Europa,"8,51","6,41","5,89","8,09","7,22",0
0,Ciencias,2020,Castilla y Leon,1,0,Mujer,Resto de Europa,"8,52","6,41","5,9","8,09","7,23",0
0,Ciencias,2021,Castilla y Leon,1,0,Mujer,Resto de Europa,"8,52","6,42","5,9","8,09","7,23",0
0,Ciencias,2022,Castilla y Leon,1,0,Mujer,Resto de Europa,"8,52","6,42","5,9","8,1","7,24",0
0,Ciencias Sociales y Juridicas,2016,Castilla y Leon,1,0,Mujer,EEUU y Canada,"4,41","6,4","9,21","5,86","6,47",0
0,Ciencias Sociales y Juridicas,2017,Castilla y Leon,1,0,Mujer,EEUU y Canada,"4,41","6,4","9,21","5,87","6,47",0
0,Ciencias Sociales y Juridicas,2018,Castilla y Leon,1,0,Mujer,EEUU y Canada,"4,41","6,41","9,22","5,87","6,48",0
0,Ciencias Sociales y Juridicas,2019,Castilla y Leon,1,0,Mujer,EEUU y Canada,"4,41","6,41","9,22","5,87","6,48",0
0,Ciencias Sociales y Juridicas,2020,Castilla y Leon,1,0,Mujer,EEUU y Canada,"4,42","6,41","9,23","5,88","6,48",0
1,Ciencias Sociales y Juridicas,2021,Castilla y Leon,1,0,Mujer,EEUU y Canada,"4,42","6,42","9,23","5,88","6,49",0
